OrderID,CustomerID,ProductID,ProductName,Category,Quantity,UnitPrice,UnitCost,DiscountRate,NetRevenue,CurrentStock,ReorderPoint,SafetyStock,LeadTimeDays,SupplierID,OrderDate,InventoryStatus
ORD-56148,CUST-4429,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,0.0,999.0,99,219.0,79,14.0,SUP-06,2025-05-22,Reorder Required
ORD-69682,CUST-4994,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,,2499.0,145,97.0,41,7.0,,2025-05-17,Healthy
ORD-57138,CUST-5291,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,0.0,999.0,277,198.0,58,14.0,SUP-06,2025-06-05,Healthy
ORD-61585,CUST-5163,PROD-04,Leather Minimalist Wallet,Accessories,2,1499,400,0.0,2998.0,228,145.0,73,6.0,SUP-04,2024-03-08,Healthy
ORD-72953,CUST-2485,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.0,2499.0,137,105.0,49,7.0,SUP-01,2024-06-26,Healthy
ORD-68336,CUST-3219,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.0,2899.0,156,136.0,46,10.0,SUP-05,2024-07-07,Healthy
ORD-50752,CUST-4746,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.0,2899.0,155,141.0,51,10.0,SUP-05,2025-05-22,Healthy
ORD-63980,CUST-1448,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,,5999.0,133,103.0,31,12.0,SUP-02,2025-09-03,Healthy
ORD-69383,CUST-1529,PROD-01,Wireless Ergonomic Mouse,Electronics,2,2499,1200,0.0,4998.0,183,116.0,60,7.0,SUP-01,2024-11-15,Healthy
ORD-67788,CUST-5126,PROD-02,Mechanical RGB Keyboard,Electronics,2,5999,2800,0.0,11998.0,232,90.0,18,12.0,SUP-02,2025-04-25,Overstock
ORD-59853,CUST-5228,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,0.0,999.0,260,203.0,63,14.0,SUP-06,2025-08-30,Healthy
ORD-59056,CUST-5105,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.1,2609.1,248,146.0,56,10.0,SUP-05,2024-01-31,Healthy
ORD-56215,CUST-5368,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,0.05,5699.05,107,111.0,39,12.0,SUP-02,2024-12-27,Reorder Required
ORD-55689,CUST-1255,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.0,2499.0,247,110.0,54,7.0,SUP-01,2025-10-08,Healthy
ORD-67321,CUST-1759,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,0.15,1274.15,186,142.0,70,6.0,SUP-04,2025-10-07,Healthy
ORD-53901,CUST-2524,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,0.1,1349.1,138,151.0,79,6.0,SUP-04,2024-10-21,Reorder Required
ORD-52034,CUST-3540,PROD-06,Bamboo Desk Organizer,Home Decor,2,999,350,0.0,1998.0,219,176.0,36,14.0,SUP-06,2025-09-09,Healthy
ORD-74873,CUST-1571,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.0,2899.0,131,154.0,64,10.0,SUP-05,2024-02-22,Reorder Required
ORD-59351,CUST-1495,PROD-04,Leather Minimalist Wallet,Accessories,2,1499,400,,2998.0,210,146.0,74,6.0,SUP-04,2024-03-28,Healthy
ORD-53813,CUST-3390,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.0,2899.0,278,127.0,37,10.0,SUP-05,2024-03-06,Healthy
ORD-54596,CUST-4521,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,0.05,1424.05,248,141.0,69,6.0,SUP-04,2025-07-31,Healthy
ORD-69866,CUST-2085,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.0,2899.0,232,117.0,27,10.0,SUP-05,2025-02-21,Healthy
ORD-62308,CUST-4452,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,0.15,5099.15,72,92.0,20,12.0,SUP-02,2025-05-14,Reorder Required
ORD-65654,CUST-3454,PROD-01,Wireless Ergonomic Mouse,Electronics,2,2499,1200,,4998.0,187,80.0,24,7.0,SUP-01,2025-07-18,Healthy
ORD-69257,CUST-4958,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.0,2499.0,119,117.0,61,7.0,SUP-01,2025-05-14,Healthy
ORD-54884,CUST-1347,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,0.0,1499.0,222,114.0,42,6.0,SUP-04,2025-04-08,Healthy
ORD-69653,CUST-1526,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,0.1,899.1,326,209.0,69,14.0,SUP-06,2024-05-10,Healthy
ORD-69143,CUST-1050,PROD-05,Waterproof Sports Backpack,Apparel,2,2899,900,0.1,5218.2,136,119.0,29,10.0,SUP-05,2024-06-19,Healthy
ORD-58285,CUST-2742,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.05,2374.05,219,87.0,31,7.0,SUP-01,2024-01-23,Overstock
ORD-53820,CUST-2175,PROD-01,Wireless Ergonomic Mouse,Electronics,4,2499,1200,0.05,9496.2,250,89.0,33,7.0,SUP-01,2025-12-01,Overstock
ORD-51475,CUST-4174,PROD-04,Leather Minimalist Wallet,Accessories,2,1499,400,0.0,2998.0,37,116.0,44,6.0,SUP-04,2025-04-30,Reorder Required
ORD-50423,CUST-4842,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,0.0,1499.0,348,108.0,36,6.0,SUP-04,2025-09-22,Overstock
ORD-53070,CUST-1148,PROD-05,Waterproof Sports Backpack,Apparel,3,2899,900,0.0,8697.0,152,119.0,29,10.0,SUP-05,2025-05-08,Healthy
ORD-54152,CUST-3270,PROD-03,4K Ultra-Wide Monitor,Electronics,1,29999,18000,0.0,29999.0,38,44.0,8,18.0,SUP-03,2025-03-16,Reorder Required
ORD-59163,CUST-2663,PROD-03,4K Ultra-Wide Monitor,Electronics,1,29999,18000,0.05,28499.05,50,45.0,9,18.0,SUP-03,2024-06-04,Healthy
ORD-69858,CUST-5342,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,0.1,899.1,214,205.0,65,14.0,SUP-06,2024-05-04,Healthy
ORD-56225,CUST-1431,PROD-05,Waterproof Sports Backpack,Apparel,2,2899,900,0.05,5508.1,248,136.0,46,10.0,SUP-05,2025-01-04,Healthy
ORD-70301,CUST-1754,PROD-03,4K Ultra-Wide Monitor,Electronics,4,29999,18000,0.05,113996.2,61,49.0,13,18.0,SUP-03,2025-10-08,Healthy
ORD-52905,CUST-5014,PROD-03,4K Ultra-Wide Monitor,Electronics,4,29999,18000,0.0,119996.0,66,49.0,13,18.0,SUP-03,2024-11-25,Healthy
ORD-57760,CUST-2946,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.0,2499.0,135,95.0,39,7.0,SUP-01,2024-07-29,Healthy
ORD-59414,CUST-5181,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.0,2899.0,239,146.0,56,10.0,SUP-05,2024-05-19,Healthy
ORD-66598,CUST-3403,PROD-03,4K Ultra-Wide Monitor,Electronics,1,29999,18000,0.0,29999.0,108,51.0,15,18.0,SUP-03,2024-03-08,Healthy
ORD-52885,CUST-2936,PROD-05,Waterproof Sports Backpack,Apparel,4,2899,900,0.0,11596.0,226,129.0,39,10.0,SUP-05,2024-01-22,Healthy
ORD-74591,CUST-2884,PROD-03,4K Ultra-Wide Monitor,Electronics,2,29999,18000,0.05,56998.1,63,45.0,9,18.0,SUP-03,2024-02-28,Healthy
ORD-64851,CUST-2555,PROD-03,4K Ultra-Wide Monitor,Electronics,4,29999,18000,0.0,119996.0,47,42.0,6,18.0,SUP-03,2025-01-13,Healthy
ORD-57473,CUST-4280,PROD-06,Bamboo Desk Organizer,Home Decor,2,999,350,,1998.0,85,212.0,72,14.0,SUP-06,2024-02-24,Reorder Required
ORD-52751,CUST-4907,PROD-05,Waterproof Sports Backpack,Apparel,5,2899,900,0.1,13045.5,165,130.0,40,10.0,SUP-05,2024-02-08,Healthy
ORD-61189,CUST-2239,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,0.0,5999.0,157,113.0,41,12.0,SUP-02,2025-07-14,Healthy
ORD-68920,CUST-2032,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,0.1,899.1,180,208.0,68,14.0,SUP-06,2025-03-16,Reorder Required
ORD-61396,CUST-1597,PROD-02,Mechanical RGB Keyboard,Electronics,5,5999,2800,0.0,29995.0,192,104.0,32,12.0,SUP-02,2025-03-03,Healthy
ORD-66804,CUST-4301,PROD-01,Wireless Ergonomic Mouse,Electronics,3,2499,1200,0.05,7122.15,277,111.0,55,7.0,SUP-01,2024-01-19,Healthy
ORD-56404,CUST-2239,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.15,2124.15,201,87.0,31,7.0,SUP-01,2025-06-15,Healthy
ORD-74998,CUST-2131,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.05,2754.05,164,159.0,69,10.0,SUP-05,2025-02-04,Healthy
ORD-62406,CUST-1129,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.0,2899.0,148,155.0,65,10.0,SUP-05,2024-04-24,Reorder Required
ORD-55814,CUST-4355,PROD-03,4K Ultra-Wide Monitor,Electronics,5,29999,18000,0.0,149995.0,26,51.0,15,18.0,SUP-03,2024-02-13,Reorder Required
ORD-61973,CUST-5475,PROD-04,Leather Minimalist Wallet,Accessories,3,1499,400,,4497.0,270,133.0,61,6.0,SUP-04,2025-01-23,Healthy
ORD-60968,CUST-1555,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,,5999.0,132,90.0,18,12.0,SUP-02,2025-06-15,Healthy
ORD-54771,CUST-4021,PROD-03,4K Ultra-Wide Monitor,Electronics,1,29999,18000,0.0,29999.0,58,51.0,15,18.0,SUP-03,2024-08-02,Healthy
ORD-64128,CUST-3605,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.0,2499.0,194,104.0,48,7.0,SUP-01,2025-07-27,Healthy
ORD-50996,CUST-2968,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.0,2499.0,68,96.0,40,7.0,SUP-01,2025-09-06,Reorder Required
ORD-59750,CUST-5039,PROD-02,Mechanical RGB Keyboard,Electronics,3,5999,2800,0.15,15297.45,61,113.0,41,12.0,SUP-02,2024-10-17,Reorder Required
ORD-70070,CUST-4236,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,0.0,5999.0,164,98.0,26,12.0,SUP-02,2024-11-23,Healthy
ORD-51190,CUST-1331,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,0.0,5999.0,88,96.0,24,12.0,SUP-02,2025-05-14,Reorder Required
ORD-67775,CUST-3543,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.05,2374.05,166,111.0,55,7.0,SUP-01,2024-04-29,Healthy
ORD-73536,CUST-4102,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.0,2899.0,116,141.0,51,10.0,SUP-05,2024-06-01,Reorder Required
ORD-59198,CUST-5319,PROD-02,Mechanical RGB Keyboard,Electronics,2,5999,2800,0.05,11398.1,117,118.0,46,12.0,SUP-02,2025-06-07,Reorder Required
ORD-52111,CUST-1303,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,0.05,949.05,233,177.0,37,14.0,SUP-06,2025-10-18,Healthy
ORD-60034,CUST-5169,PROD-04,Leather Minimalist Wallet,Accessories,2,1499,400,0.0,2998.0,207,131.0,59,6.0,SUP-04,2025-01-17,Healthy
ORD-74529,CUST-5442,PROD-01,Wireless Ergonomic Mouse,Electronics,2,2499,1200,0.0,4998.0,167,102.0,46,7.0,SUP-01,2025-10-19,Healthy
ORD-68966,CUST-4750,PROD-06,Bamboo Desk Organizer,Home Decor,3,999,350,0.0,2997.0,312,212.0,72,14.0,SUP-06,2025-02-19,Healthy
ORD-59623,CUST-2431,PROD-03,4K Ultra-Wide Monitor,Electronics,1,29999,18000,0.0,29999.0,107,42.0,6,18.0,SUP-03,2024-02-15,Overstock
ORD-72251,CUST-4886,PROD-06,Bamboo Desk Organizer,Home Decor,5,999,350,0.0,4995.0,239,195.0,55,14.0,SUP-06,2025-02-19,Healthy
ORD-50640,CUST-5090,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.1,2609.1,219,159.0,69,10.0,SUP-05,2025-11-01,Healthy
ORD-73581,CUST-2353,PROD-06,Bamboo Desk Organizer,Home Decor,2,999,350,0.05,1898.1,181,195.0,55,14.0,SUP-06,2025-09-30,Reorder Required
ORD-53732,CUST-3707,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,0.1,5399.1,102,113.0,41,12.0,SUP-02,2025-08-06,Reorder Required
ORD-58874,CUST-5230,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.0,2899.0,198,134.0,44,10.0,SUP-05,2024-06-19,Healthy
ORD-70410,CUST-4122,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,,2899.0,241,160.0,70,10.0,SUP-05,2025-02-24,Healthy
ORD-52009,CUST-2239,PROD-05,Waterproof Sports Backpack,Apparel,3,2899,900,0.05,8262.15,222,145.0,55,10.0,SUP-05,2025-11-04,Healthy
ORD-62189,CUST-4234,PROD-03,4K Ultra-Wide Monitor,Electronics,1,29999,18000,0.0,29999.0,67,50.0,14,18.0,SUP-03,2025-04-13,Healthy
ORD-71436,CUST-1139,PROD-06,Bamboo Desk Organizer,Home Decor,2,999,350,0.0,1998.0,172,175.0,35,14.0,SUP-06,2024-07-08,Reorder Required
ORD-74329,CUST-3511,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,0.0,5999.0,181,100.0,28,12.0,SUP-02,2025-12-29,Healthy
ORD-63624,CUST-2049,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.05,2374.05,124,82.0,26,7.0,SUP-01,2024-04-07,Healthy
ORD-55333,CUST-3339,PROD-03,4K Ultra-Wide Monitor,Electronics,1,29999,18000,0.05,28499.05,73,47.0,11,18.0,SUP-03,2024-01-23,Healthy
ORD-54178,CUST-3852,PROD-02,Mechanical RGB Keyboard,Electronics,2,5999,2800,0.0,11998.0,166,100.0,28,12.0,SUP-02,2024-10-02,Healthy
ORD-59929,CUST-3880,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,,999.0,184,202.0,62,14.0,SUP-06,2024-10-24,Reorder Required
ORD-64371,CUST-5120,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,,1499.0,180,124.0,52,6.0,SUP-04,2024-03-21,Healthy
ORD-72584,CUST-3792,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.0,2499.0,80,93.0,37,7.0,SUP-01,2025-12-03,Reorder Required
ORD-72758,CUST-5149,PROD-03,4K Ultra-Wide Monitor,Electronics,1,29999,18000,0.15,25499.15,72,48.0,12,18.0,SUP-03,2025-02-03,Healthy
ORD-54510,CUST-1525,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,0.0,1499.0,284,122.0,50,6.0,SUP-04,2024-10-01,Healthy
ORD-52683,CUST-1076,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,,2499.0,131,109.0,53,7.0,SUP-01,2025-07-09,Healthy
ORD-55545,CUST-1704,PROD-01,Wireless Ergonomic Mouse,Electronics,2,2499,1200,0.0,4998.0,153,101.0,45,7.0,SUP-01,2024-05-02,Healthy
ORD-62840,CUST-5231,PROD-01,Wireless Ergonomic Mouse,Electronics,2,2499,1200,0.0,4998.0,202,102.0,46,7.0,SUP-01,2024-01-01,Healthy
ORD-69444,CUST-2507,PROD-05,Waterproof Sports Backpack,Apparel,3,2899,900,0.0,8697.0,220,149.0,59,10.0,SUP-05,2025-02-12,Healthy
ORD-74021,CUST-3443,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.0,2899.0,89,118.0,28,10.0,SUP-05,2025-01-16,Reorder Required
ORD-72091,CUST-4557,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,0.05,1424.05,209,167.0,95,6.0,SUP-04,2025-07-26,Healthy
ORD-73977,CUST-1376,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.0,2499.0,177,99.0,43,7.0,SUP-01,2025-03-22,Healthy
ORD-66556,CUST-3636,PROD-01,Wireless Ergonomic Mouse,Electronics,3,2499,1200,0.0,7497.0,125,108.0,52,7.0,SUP-01,2025-04-28,Healthy
ORD-56206,CUST-5124,PROD-03,4K Ultra-Wide Monitor,Electronics,1,29999,18000,0.05,28499.05,64,47.0,11,18.0,SUP-03,2025-06-23,Healthy
ORD-62733,CUST-3728,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.1,2249.1,193,109.0,53,7.0,SUP-01,2024-09-07,Healthy
ORD-56715,CUST-4654,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.0,2499.0,156,97.0,41,7.0,SUP-01,2025-05-13,Healthy
ORD-64919,CUST-3328,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.0,2499.0,148,103.0,47,7.0,SUP-01,2025-11-23,Healthy
ORD-69775,CUST-4730,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,0.15,1274.15,176,142.0,70,6.0,SUP-04,2025-09-08,Healthy
ORD-53064,CUST-1660,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.0,2899.0,318,159.0,69,10.0,SUP-05,2025-05-05,Healthy
ORD-53455,CUST-4189,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.05,2754.05,205,155.0,65,10.0,SUP-05,2025-06-07,Healthy
ORD-59124,CUST-5136,PROD-06,Bamboo Desk Organizer,Home Decor,3,999,350,,2997.0,328,219.0,79,14.0,SUP-06,2025-09-11,Healthy
ORD-74537,CUST-2806,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,0.1,899.1,203,183.0,43,14.0,SUP-06,2024-07-26,Healthy
ORD-73038,CUST-3407,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,0.0,999.0,195,210.0,70,14.0,SUP-06,2024-11-16,Reorder Required
ORD-60721,CUST-3434,PROD-06,Bamboo Desk Organizer,Home Decor,2,999,350,0.0,1998.0,164,196.0,56,14.0,SUP-06,2025-06-14,Reorder Required
ORD-56422,CUST-1600,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,0.15,1274.15,181,111.0,39,6.0,SUP-04,2024-12-24,Healthy
ORD-67620,CUST-4546,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,0.0,999.0,205,210.0,70,14.0,SUP-06,2024-02-08,Reorder Required
ORD-66880,CUST-5209,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.0,2499.0,141,90.0,34,7.0,SUP-01,2024-02-01,Healthy
ORD-54579,CUST-4906,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,0.0,999.0,298,206.0,66,14.0,SUP-06,2025-07-17,Healthy
ORD-71582,CUST-3905,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,0.0,999.0,173,215.0,75,14.0,SUP-06,2025-06-02,Reorder Required
ORD-52141,CUST-2182,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.1,2609.1,300,138.0,48,10.0,SUP-05,2024-05-10,Healthy
ORD-60269,CUST-2596,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,0.1,5399.1,117,109.0,37,12.0,SUP-02,2025-02-08,Healthy
ORD-69147,CUST-2210,PROD-03,4K Ultra-Wide Monitor,Electronics,5,29999,18000,0.1,134995.5,73,42.0,6,18.0,SUP-03,2024-02-27,Healthy
ORD-66359,CUST-5118,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,,1499.0,211,143.0,71,6.0,SUP-04,2024-05-09,Healthy
ORD-53711,CUST-2769,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,0.0,5999.0,182,98.0,26,12.0,SUP-02,2024-01-13,Healthy
ORD-58037,CUST-3790,PROD-02,Mechanical RGB Keyboard,Electronics,2,5999,2800,0.0,11998.0,150,93.0,21,12.0,SUP-02,2024-04-19,Healthy
ORD-67322,CUST-2096,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.0,2499.0,188,114.0,58,7.0,SUP-01,2024-04-30,Healthy
ORD-73923,CUST-1605,PROD-02,Mechanical RGB Keyboard,Electronics,2,5999,2800,0.15,10198.3,111,119.0,47,12.0,SUP-02,2024-12-09,Reorder Required
ORD-67128,CUST-1366,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,0.0,1499.0,250,141.0,69,6.0,SUP-04,2025-04-29,Healthy
ORD-57298,CUST-2114,PROD-03,4K Ultra-Wide Monitor,Electronics,1,29999,18000,0.0,29999.0,80,51.0,15,18.0,SUP-03,2024-06-25,Healthy
ORD-59601,CUST-2493,PROD-04,Leather Minimalist Wallet,Accessories,2,1499,400,0.0,2998.0,156,142.0,70,6.0,SUP-04,2024-04-23,Healthy
ORD-66085,CUST-4607,PROD-02,Mechanical RGB Keyboard,Electronics,2,5999,2800,0.0,11998.0,173,100.0,28,12.0,SUP-02,2024-11-26,Healthy
ORD-69182,CUST-3947,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.05,2374.05,281,117.0,61,7.0,SUP-01,2025-11-09,Healthy
ORD-54424,CUST-5362,PROD-03,4K Ultra-Wide Monitor,Electronics,2,29999,18000,0.0,59998.0,55,44.0,8,18.0,SUP-03,2025-05-19,Healthy
ORD-63191,CUST-1532,PROD-03,4K Ultra-Wide Monitor,Electronics,1,29999,18000,0.1,26999.1,57,50.0,14,18.0,SUP-03,2025-11-23,Healthy
ORD-63981,CUST-3798,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,0.0,1499.0,199,167.0,95,6.0,SUP-04,2024-11-30,Healthy
ORD-58064,CUST-5340,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,0.05,1424.05,284,116.0,44,,SUP-04,2025-09-26,Healthy
ORD-61355,CUST-4697,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.05,2374.05,176,116.0,60,7.0,SUP-01,2025-04-22,Healthy
ORD-69295,CUST-1628,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.0,2899.0,262,156.0,66,10.0,SUP-05,2025-05-18,Healthy
ORD-58086,CUST-3200,PROD-05,Waterproof Sports Backpack,Apparel,2,2899,900,0.15,4928.3,183,155.0,65,10.0,SUP-05,2025-10-24,Healthy
ORD-60569,CUST-5157,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,0.1,899.1,195,219.0,79,14.0,SUP-06,2025-09-13,Reorder Required
ORD-71906,CUST-3825,PROD-03,4K Ultra-Wide Monitor,Electronics,1,29999,18000,0.0,29999.0,33,51.0,15,18.0,SUP-03,2024-07-20,Reorder Required
ORD-64898,CUST-2564,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,0.0,5999.0,100,100.0,28,12.0,SUP-02,2025-07-22,Reorder Required
ORD-53068,CUST-2865,PROD-01,Wireless Ergonomic Mouse,Electronics,2,2499,1200,0.0,4998.0,202,81.0,25,7.0,SUP-01,2024-02-26,Healthy
ORD-74780,CUST-3201,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.1,2249.1,298,103.0,47,7.0,SUP-01,2025-06-16,Overstock
ORD-70993,CUST-5237,PROD-01,Wireless Ergonomic Mouse,Electronics,3,2499,1200,0.0,7497.0,158,86.0,30,7.0,SUP-01,2025-06-21,Healthy
ORD-64610,CUST-2695,PROD-04,Leather Minimalist Wallet,Accessories,2,1499,400,0.0,2998.0,191,130.0,58,6.0,SUP-04,2025-01-10,Healthy
ORD-58373,CUST-2829,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.05,2374.05,166,87.0,31,7.0,SUP-01,2024-06-08,Healthy
ORD-57191,CUST-1424,PROD-03,4K Ultra-Wide Monitor,Electronics,1,29999,18000,0.05,28499.05,70,46.0,10,18.0,SUP-03,2025-11-05,Healthy
ORD-58358,CUST-1670,PROD-02,Mechanical RGB Keyboard,Electronics,3,5999,2800,0.0,17997.0,156,115.0,43,12.0,SUP-02,2024-03-30,Healthy
ORD-52540,CUST-1811,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,0.15,849.15,296,181.0,41,14.0,SUP-06,2024-02-15,Healthy
ORD-55610,CUST-3274,PROD-05,Waterproof Sports Backpack,Apparel,2,2899,900,0.05,5508.1,175,140.0,50,10.0,SUP-05,2025-12-08,Healthy
ORD-50911,CUST-3412,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,0.1,5399.1,200,111.0,39,12.0,SUP-02,2024-06-30,Healthy
ORD-62441,CUST-4679,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.0,2899.0,70,132.0,42,10.0,SUP-05,2024-02-07,Reorder Required
ORD-58456,CUST-1393,PROD-03,4K Ultra-Wide Monitor,Electronics,2,29999,18000,0.05,56998.1,69,50.0,14,18.0,SUP-03,2025-05-30,Healthy
ORD-56293,CUST-1985,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.0,2899.0,211,125.0,35,10.0,SUP-05,2024-05-18,Healthy
ORD-72317,CUST-3139,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,,2499.0,100,103.0,47,7.0,SUP-01,2024-05-22,Reorder Required
ORD-52559,CUST-3511,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.0,2899.0,140,121.0,31,10.0,SUP-05,2025-05-16,Healthy
ORD-59037,CUST-4199,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,0.0,999.0,339,180.0,40,14.0,SUP-06,2025-04-17,Healthy
ORD-64205,CUST-4222,PROD-03,4K Ultra-Wide Monitor,Electronics,3,29999,18000,0.0,89997.0,67,48.0,12,18.0,SUP-03,2025-12-21,Healthy
ORD-65039,CUST-2556,PROD-02,Mechanical RGB Keyboard,Electronics,2,5999,2800,0.05,11398.1,118,118.0,46,12.0,SUP-02,2024-12-11,Reorder Required
ORD-55654,CUST-1184,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,0.0,1499.0,198,145.0,73,6.0,SUP-04,2024-10-01,Healthy
ORD-65671,CUST-4490,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.0,2899.0,78,140.0,50,10.0,SUP-05,2024-10-12,Reorder Required
ORD-61175,CUST-3025,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,0.0,5999.0,166,114.0,42,12.0,SUP-02,2025-12-13,Healthy
ORD-57949,CUST-3445,PROD-01,Wireless Ergonomic Mouse,Electronics,2,2499,1200,0.1,4498.2,172,104.0,48,7.0,SUP-01,2025-08-25,Healthy
ORD-60117,CUST-3027,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,0.0,999.0,227,210.0,70,14.0,SUP-06,2024-07-27,Healthy
ORD-73865,CUST-3130,PROD-04,Leather Minimalist Wallet,Accessories,3,1499,400,0.0,4497.0,291,143.0,71,6.0,SUP-04,2025-10-10,Healthy
ORD-66367,CUST-4321,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.05,2754.05,54,150.0,60,10.0,SUP-05,2024-05-08,Reorder Required
ORD-63590,CUST-3753,PROD-01,Wireless Ergonomic Mouse,Electronics,2,2499,1200,0.0,4998.0,286,92.0,36,7.0,SUP-01,2025-07-19,Overstock
